#taxpath	12446_H3NJ2BCXX-2.bins	12447_H3WL3BCXX-1.bins	12816_combined.bins	12818_combined.bins	12819_combined.bins	12824_combined.bins	12828_combined.bins	12830_combined.bins	12838_combined.bins	12884_combined.bins	12903_HCN77BCXX-1.bins	138513_HG7NLDSX2-4.bins	138530_HG7NLDSX2-4.bins	138538_HG7NLDSX2-4.bins	138607_HJWT7DSX3-1.bins	14185_HCN77BCXX-2.bins	14187_HCN77BCXX-2.bins	401548_HL7J5DSX3-1.bins	401550_HL7J5DSX3-1.bins	401552_HL7J5DSX3-1.bins	401553_HL7J5DSX3-1.bins	401554_HL7J5DSX3-1.bins	401556_HL7J5DSX3-1.bins	401557_HL7J5DSX3-1.bins	401558_HL7J5DSX3-1.bins	401560_HL7J5DSX3-1.bins	401561_HL7J5DSX3-1.bins	401563_HL7J5DSX3-1.bins	401564_HL7J5DSX3-1.bins	401566_HL7J5DSX3-1.bins	401567_HL7J5DSX3-1.bins	401568_HL7J5DSX3-1.bins	401569_HL7J5DSX3-1.bins	401570_HL7J5DSX3-1.bins	401571_HL7J5DSX3-1.bins	401573_HL7J5DSX3-1.bins	401574_HL7J5DSX3-1.bins	401576_HL7J5DSX3-1.bins	401577_HL7J5DSX3-1.bins	401578_HL7J5DSX3-1.bins	401579_HL7J5DSX3-1.bins	401580_HL7J5DSX3-1.bins	401581_HL7J5DSX3-1.bins	401582_HL7J5DSX3-1.bins	401583_HL7J5DSX3-1.bins	401586_HL7J5DSX3-1.bins	401588_HL7J5DSX3-1.bins	401589_HL7J5DSX3-1.bins	401590_HL7J5DSX3-1.bins	401591_HL7J5DSX3-1.bins	401592_HL7J5DSX3-1.bins	401593_HL7J5DSX3-1.bins	401594_HL7J5DSX3-1.bins	401595_HL7J5DSX3-1.bins	401600_HL7J5DSX3-1.bins	401602_HL7J5DSX3-1.bins	401604_HL7J5DSX3-1.bins	401606_HL7J5DSX3-1.bins	401608_HL7J5DSX3-1.bins	401610_HL7J5DSX3-1.bins	401614_HL7J5DSX3-1.bins	401616_HL7J5DSX3-1.bins	401618_HL7J5DSX3-1.bins	401624_HL7J5DSX3-1.bins	401626_HL7J5DSX3-1.bins	401632_HL7J5DSX3-1.bins	401636_HL7J5DSX3-1.bins	401638_HL7J5DSX3-1.bins	401640_HL7J5DSX3-1.bins	401642_HL7J5DSX3-1.bins	401644_HL7J5DSX3-1.bins	401646_HL7J5DSX3-1.bins	401648_HL7J5DSX3-1.bins	401650_HL7J5DSX3-1.bins	401652_HL7J5DSX3-1.bins	401654_HL7J5DSX3-1.bins	401656_HL7J5DSX3-1.bins	401658_HL7J5DSX3-1.bins	401660_HL7J5DSX3-1.bins	401662_HL7J5DSX3-1.bins	401668_HL7J5DSX3-1.bins	401669_HL7J5DSX3-1.bins	401670_HL7J5DSX3-1.bins	401672_HL7J5DSX3-1.bins	401673_HL7J5DSX3-1.bins	401677_HL7J5DSX3-1.bins	401679_HL7J5DSX3-1.bins	7035_combined.bins	7069_combined.bins	7075_combined.bins	7077_combined.bins	7081_combined.bins	7083_combined.bins	7085_combined.bins	7091_combined.bins	7093_combined.bins	8164_combined.bins	8459_HCWFYBCXX-1.bins	9456_H3WL3BCXX-1.bins	9567_combined.bins	9571_combined.bins	9576_combined.bins	9586_H3WL3BCXX-1.bins	9588_combined.bins
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Dojkabacteria;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusUhrbacteria;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKuenenbacteria;family__unknown;genus__unknown	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKomeilibacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKerfeldbacteria;family__unknown;genus__unknown	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Thermodesulfovibrionia;order__uncultured;family__unknown;genus__unknown	0	0	0	0	4	0	0	0	3	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	3	0	6
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Nitrospiria;order__Nitrospirales;family__Nitrospiraceae;genus__Nitrospira	6	2	7	69	29	45	23	24	0	1	1	2	6	0	10	4	13	16	7	8	22	8	5	8	14	5	1	0	0	0	2	0	2	6	13	1	26	1	10	9	3	0	1	10	15	4	5	3	12	7	2	4	2	1	0	1	0	0	0	0	31	11	26	0	0	3	5	0	2	5	0	0	5	53	5	0	3	21	7	16	34	12	48	22	42	68	45	24	12	33	4	24	1	1	29	43	26	7	2	0	2	0	1	2
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Leptospirillia;order__Leptospirillales;family__Leptospirillaceae;genus__Leptospirillum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__4-29-1;order__unknown;family__unknown;genus__unknown	0	0	0	2	0	0	0	0	2	0	0	0	0	0	52	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__P9X2b3D02;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__Nitrospinia;order__Nitrospinales;family__Nitrospinaceae;genus__Nitrospina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__NB1-j;class__unknown;order__unknown;family__unknown;genus__unknown	0	4	9	19	15	9	12	10	2	0	0	0	0	0	1	12	14	0	1	0	1	0	0	2	3	0	0	0	0	0	0	0	0	3	1	2	2	0	1	1	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	7	2	6	0	0	2	0	0	4	5	1	0	1	30	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	3	2	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__bacteriap25;order__unknown;family__unknown;genus__unknown	81	0	11	53	48	49	13	14	9	9	0	4	34	0	8	6	50	27	31	7	35	3	15	70	41	41	10	0	0	0	24	0	0	9	4	11	31	0	16	9	0	4	14	2	8	53	82	17	62	4	5	4	13	0	0	2	0	0	0	1	16	22	19	0	0	3	15	2	3	0	0	0	3	101	33	0	4	47	28	19	29	1	14	15	134	94	39	79	9	69	2	107	14	0	209	46	97	6	12	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__mle1-27;family__unknown;genus__unknown	1	0	4	1	4	5	3	3	1	3	0	7	0	4	6	2	7	5	3	0	7	3	3	2	8	2	0	1	3	1	1	1	0	3	1	4	1	2	4	0	0	3	1	4	2	4	0	4	1	1	3	2	0	1	0	0	1	2	0	1	6	0	2	1	0	2	1	4	4	3	0	0	1	0	0	0	3	4	2	5	2	3	3	11	1	6	7	3	4	8	5	3	0	1	3	10	1	5	0	1	0	0	2	2
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__VHS-B3-70;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__UASB-TL25;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__uncultured;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Sandaracinaceae;genus__uncultured	2	0	3	11	3	13	4	9	2	9	0	17	21	6	1	12	6	33	40	8	58	17	14	38	18	23	20	1	0	2	18	0	12	0	17	2	29	0	9	8	8	14	22	25	19	13	26	11	11	17	12	12	5	16	0	3	0	0	0	0	13	23	8	0	0	2	5	1	3	0	0	0	7	24	33	0	10	16	34	38	25	14	32	12	24	67	25	2	0	12	2	25	10	6	22	6	7	0	10	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Sandaracinaceae;genus__Sandaracinus	0	0	0	0	0	4	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	3	0	1	4	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__unknown	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	3	3	0	2	3	1	1	0	0	1	0	0	0	0	1	3	0	0	1	1	1	1	2	1	0	0	1	3	0	4	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	4	0	1	1	1	5	1	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__uncultured	1	0	2	0	1	4	0	1	1	1	0	6	2	0	0	0	2	3	1	0	3	2	2	5	1	3	0	1	1	3	2	3	2	2	1	0	2	2	1	0	1	2	0	3	2	7	4	3	5	0	0	0	2	0	0	0	0	0	0	0	1	3	1	5	0	0	1	0	2	1	0	1	0	1	3	0	0	3	2	3	5	2	16	10	6	16	13	3	3	3	4	7	7	2	6	3	7	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Sorangium	0	1	1	1	0	2	1	5	3	1	0	0	1	4	3	2	0	2	1	0	6	0	5	3	1	0	0	1	1	0	5	0	2	0	3	0	2	0	3	2	1	1	1	3	2	1	1	3	0	1	3	2	3	0	0	1	0	1	0	0	3	2	0	0	1	2	2	0	1	1	1	0	0	1	0	0	1	1	2	2	4	1	6	6	3	24	5	0	0	3	0	0	2	3	1	0	3	0	3	0	0	1	2	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Polyangium	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	2	0	11	2	2	5	2	1	1	0	0	1	0	0	2	1	1	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Pajaroellobacter	2	30	82	32	70	17	47	93	98	16	36	16	9	32	64	92	35	5	6	23	15	38	15	18	12	21	28	48	52	22	29	42	25	21	54	39	16	39	21	36	52	48	9	19	16	13	12	12	15	40	18	17	36	19	39	20	33	59	36	39	9	24	2	49	78	32	52	36	47	60	35	11	21	12	18	6	20	15	12	21	11	7	11	9	9	10	10	2	5	9	24	4	29	48	7	38	1	7	9	14	21	13	37	64
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Minicystis	0	1	0	2	2	1	1	3	1	2	0	0	0	1	2	2	0	5	2	2	3	1	3	1	1	3	3	2	1	6	3	4	3	1	3	1	6	7	3	4	5	2	1	7	5	1	0	5	0	5	0	1	3	6	6	0	3	10	6	0	3	4	2	0	0	2	3	3	3	4	3	0	3	0	2	0	1	2	1	3	2	2	1	1	0	1	0	0	0	1	1	0	2	6	0	0	0	0	2	5	0	1	1	3
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Labilithrix	0	0	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Jahnella	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	7	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Chondromyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Byssovorax	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Aetherobacter	0	1	4	3	0	1	1	0	1	6	0	2	3	6	4	2	3	0	1	4	7	1	4	8	5	1	3	0	9	0	8	2	3	1	3	0	7	2	1	0	6	3	2	1	3	1	2	4	3	1	3	0	1	3	1	1	1	3	3	0	3	2	0	5	5	5	2	3	2	3	0	1	3	1	7	1	5	10	1	1	3	0	3	2	0	0	0	0	0	0	1	1	6	6	0	1	0	1	0	0	0	1	5	2
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Phaselicystidaceae;genus__Phaselicystis	2	2	3	13	18	8	4	2	7	0	0	16	5	9	4	5	8	17	6	4	15	5	8	10	16	7	3	1	0	3	9	1	2	5	8	5	14	1	21	5	0	4	14	9	8	14	14	6	7	3	8	12	9	2	0	3	2	2	1	0	5	12	12	5	2	1	8	1	11	1	0	0	1	15	11	0	0	5	13	10	12	2	9	2	3	9	8	1	7	3	3	13	12	1	9	9	1	0	8	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Eel-36e1D6;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__BIrii41;genus__unknown	1	2	8	7	24	29	0	17	14	12	3	11	33	14	4	17	3	25	35	8	43	28	21	16	19	33	15	0	2	0	15	1	15	2	10	3	13	1	2	11	2	18	12	13	12	17	17	8	5	6	8	6	3	12	0	17	3	4	1	0	13	5	7	1	0	0	11	1	4	1	0	0	7	17	12	0	1	8	6	22	12	5	7	2	6	20	10	4	4	3	4	8	10	9	12	7	0	0	7	1	0	3	3	3
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Amb-16S-1034;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	2	1	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__PS-B29;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__Pseudenhygromyxa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__Nannocystis	0	0	1	1	0	5	0	1	0	0	0	4	0	0	0	1	1	0	1	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	2	3	0	0	1	2	7	3	2	0	0	0	0	0	0	7	2	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__MSB-4B10;family__unknown;genus__unknown	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Haliangiales;family__Haliangiaceae;genus__Haliangium	4	14	66	123	114	106	55	63	74	73	5	53	90	114	53	55	56	75	73	71	200	71	57	83	57	100	60	12	33	24	71	17	43	41	75	45	61	15	51	52	38	79	98	95	86	75	67	52	61	75	70	47	47	45	18	35	17	24	24	8	81	47	65	74	19	25	84	50	72	23	4	7	36	71	62	2	52	69	72	97	66	34	48	37	54	45	58	8	34	16	48	31	62	61	66	108	21	29	38	10	4	31	17	15
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__FFCH16767;family__unknown;genus__unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Blfdi19;family__unknown;genus__unknown	0	1	1	1	3	4	3	2	2	2	1	0	4	0	0	1	0	1	1	0	2	0	0	5	3	1	0	0	4	1	0	2	2	0	5	2	1	1	1	1	0	0	1	1	2	1	2	1	0	3	0	0	1	0	0	0	0	0	0	0	1	1	3	2	0	2	3	1	0	0	0	2	1	1	3	0	0	0	2	5	0	4	2	0	1	10	0	0	0	0	1	1	1	2	1	0	1	1	2	0	2	0	0	1
